School Name,Udise Code,State,District,Block,Cluster,Village,PINCODE,School Category,School Type,Class To,Class From,State Management,National Management,Location,Blank,I,II,III,IV,V,VI,VII,VIII,IX,X,XI,XII,Total 1-12,Total with primary,XXXX,Teacher,pta nhi
GMS DHOTHARR,03091102502,Punjab,LUDHIANA,SIDHWAN BET-2,GPS SAWADDI KALAN,DHOTHARR,142024,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,5,2,0,0,0,0,0,7,7,0,3,3
GPS PONA,03091106301,Punjab,LUDHIANA,SIDHWAN BET-2,GPS SAWADDI KALAN,PONNA,142024,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,7,5,10,8,9,0,0,0,0,0,0,0,39,56,5,3,3
"SATYA BHARTI SCHOOL, PONA",03091106302,Punjab,LUDHIANA,SIDHWAN BET-2,GPS SAWADDI KALAN,PONNA,142024,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,29,32,28,24,28,0,0,0,0,0,0,0,141,172,32,6,6
GPS SANGATPURA,03091107101,Punjab,LUDHIANA,SIDHWAN BET-2,GPS GORSIAN MAKHAN,SANGATPURA,142024,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,6,5,10,3,9,0,0,0,0,0,0,0,33,46,5,2,2
GHS SANGATPURA,03091107102,Punjab,LUDHIANA,SIDHWAN BET-2,GPS GORSIAN MAKHAN,SANGATPURA,142024,7-Upper Pr. and Secondary,3-Co-educational,6,10,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,4,8,7,9,3,0,0,31,31,0,7,7
GPS SAWADDI KHURD,03091107301,Punjab,LUDHIANA,SIDHWAN BET-1,GPS GALIB KALAN,SAWADI KHURD,142024,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,4,4,10,5,7,0,0,0,0,0,0,0,30,40,4,2,2
GMS SAWADDI KHURD,03091107302,Punjab,LUDHIANA,SIDHWAN BET-1,GPS GALIB KALAN,SAWADI KHURD,142024,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,7,15,18,0,0,0,0,40,40,0,1,1
GPS SIDHWAN KALAN,03091108101,Punjab,LUDHIANA,SIDHWAN BET-2,GPS SAWADDI KALAN,SIDHWAN KALAN,142024,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,26,30,34,36,32,0,0,0,0,0,0,0,158,213,30,6,6
GSSS SIDHWAN KALAN,03091108102,Punjab,LUDHIANA,SIDHWAN BET-2,GPS SAWADDI KALAN,SIDHWAN KALAN,142024,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,51,58,48,78,55,96,77,463,463,0,24,24
GPS BASTI RAMDASIA,03091101201,Punjab,LUDHIANA,SIDHWAN BET-2,GPS SAWADDI KALAN,BASTI RAMDASIA,142025,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,12,10,8,5,12,0,0,0,0,0,0,0,47,67,10,2,2
GPS BHAROWAL KALAN,03091101501,Punjab,LUDHIANA,SIDHWAN BET-2,GPS BHUNDRI,BHAROWAL KALAN,142025,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,11,14,9,13,4,0,0,0,0,0,0,0,51,70,14,2,2
GHS BHAROWAL KALAN,03091101502,Punjab,LUDHIANA,SIDHWAN BET-2,GPS BHUNDRI,BHAROWAL KALAN,142025,7-Upper Pr. and Secondary,3-Co-educational,6,10,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,20,24,15,21,36,0,0,116,116,0,9,9
POLICE PUBLIC SCHOOL,03091101503,Punjab,LUDHIANA,SIDHWAN BET-2,GPS BHUNDRI,BHAROWAL KALAN,142025,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,21,42,42,37,28,31,33,25,30,38,51,33,411,452,42,22,22
GPS BHUNDRI,03091101901,Punjab,LUDHIANA,SIDHWAN BET-2,GPS BHUNDRI,BHUNDRI,142025,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,29,21,24,22,22,0,0,0,0,0,0,0,118,170,21,3,3
GSSS BHUNDRI,03091101902,Punjab,LUDHIANA,SIDHWAN BET-2,GPS BHUNDRI,BHUNDRI,142025,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,52,47,62,70,60,68,51,410,410,0,18,18
NEW PUNJAB PUBLIC SCHOOL,03091101903,Punjab,LUDHIANA,SIDHWAN BET-2,GPS BHUNDRI,BHUNDRI,142025,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,22,23,26,27,20,28,31,40,41,42,38,48,386,466,23,19,19
GPS GORAHOOR,03091103401,Punjab,LUDHIANA,SIDHWAN BET-2,GPS BHUNDRI,GORAHOOR,142025,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,5,4,4,5,4,0,0,0,0,0,0,0,22,29,4,1,1
GPS KHANJARWAL,03091104301,Punjab,LUDHIANA,SIDHWAN BET-2,GPS PURRAIN,KHANJARWAL,142025,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,5,5,7,5,5,0,0,0,0,0,0,0,27,38,5,3,3
GPS KOT MANA,03091104601,Punjab,LUDHIANA,SIDHWAN BET-2,GPS GORSIAN MAKHAN,KOT MANA,142025,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,31,10,21,14,18,0,0,0,0,0,0,0,94,119,10,5,5
GMS KOT MANA,03091104602,Punjab,LUDHIANA,SIDHWAN BET-2,GPS GORSIAN MAKHAN,KOT MANA,142025,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,19,12,15,0,0,0,0,46,46,0,4,4
GPS KOT UMRA,03091104701,Punjab,LUDHIANA,SIDHWAN BET-2,GPS BHUNDRI,KOT UMRA,142025,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,10,10,12,10,16,0,0,0,0,0,0,0,58,89,10,3,3
GPS KUL GEHNA,03091104801,Punjab,LUDHIANA,SIDHWAN BET-2,GPS BHUNDRI,KUL GEHNA,142025,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,9,4,8,11,7,0,0,0,0,0,0,0,39,61,4,1,1
GPS LEEHAN,03091104901,Punjab,LUDHIANA,SIDHWAN BET-2,GPS BHUNDRI,LEEHAN,142025,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,3,3,6,4,3,0,0,0,0,0,0,0,19,41,3,1,1
GPS SAWADDI KALAN,03091107201,Punjab,LUDHIANA,SIDHWAN BET-2,GPS SAWADDI KALAN,SAWADI KALAN,142025,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,25,28,25,26,26,0,0,0,0,0,0,0,130,171,28,6,6
GSSS SAWADDI KALAN B,03091107202,Punjab,LUDHIANA,SIDHWAN BET-2,GPS SAWADDI KALAN,SAWADI KALAN,142025,5-Up. Pr. Secondary and Higher Sec,1-Boys,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,15,27,20,31,23,53,61,230,230,0,14,14
GSSS SAWADDI KALAN G,03091107203,Punjab,LUDHIANA,SIDHWAN BET-2,GPS SAWADDI KALAN,SAWADI KALAN,142025,5-Up. Pr. Secondary and Higher Sec,2-Girls,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,20,17,13,34,42,58,58,242,242,0,14,14
AKAL ACADEMY SAWADDI KALAN,03091107204,Punjab,LUDHIANA,SIDHWAN BET-2,GPS SAWADDI KALAN,SAWADI KALAN,142025,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,46,56,65,62,76,62,49,41,26,0,0,0,483,512,56,16,16
GPS TALWANDI KALAN,03091108301,Punjab,LUDHIANA,SIDHWAN BET-2,GPS SAWADDI KALAN,TALWANDI KALAN,142025,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,10,7,9,5,9,0,0,0,0,0,0,0,40,52,7,2,2
GSSS TALWANDI KALAN,03091108302,Punjab,LUDHIANA,SIDHWAN BET-2,GPS SAWADDI KALAN,TALWANDI KALAN,142025,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,14,7,14,21,24,32,31,143,143,0,12,12
M.L.D.P SEN.SEC.. SCHOOL TALWANDI KALAN,03091108303,Punjab,LUDHIANA,SIDHWAN BET-2,GPS SAWADDI KALAN,TALWANDI KALAN,142025,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,45,53,57,73,52,49,50,68,73,63,79,46,708,804,53,30,30
GPS TALWANDI KHURD,03091108401,Punjab,LUDHIANA,SUDHAR,GPS DHATT,TALWANDI KHURD,142025,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,13,11,9,10,11,0,0,0,0,0,0,0,54,74,11,2,2
GHS TALWANDI KHURD,03091108402,Punjab,LUDHIANA,SUDHAR,GPS DHATT,TALWANDI KHURD,142025,7-Upper Pr. and Secondary,3-Co-educational,6,10,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,11,11,13,16,20,0,0,71,71,0,8,8
GURU NANAK BAL VIKAS KENDER,03090300103,Punjab,LUDHIANA,JAGRAON,GPS AGWAR GUJJRAN BOYS,Ward no.3,142026,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,19,10,8,6,9,5,16,13,9,9,7,20,131,144,10,12,12
GPS AGWAR LOPON BRANCH,03090300202,Punjab,LUDHIANA,JAGRAON,GPS CENTRAL GIRLS,AGWAR LOPON KHURD,142026,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,23,38,40,33,33,0,0,0,0,0,0,0,167,209,38,6,6
Wariyam Singh Memorial Adarsh Middle School,03090300205,Punjab,LUDHIANA,JAGRAON,GPS CENTRAL GIRLS,AGWAR LOPON KHURD,142026,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,36,10,13,10,12,11,9,0,0,0,0,0,101,129,10,7,7
SPRING DEW PUBLIC SCHOOL,03090300207,Punjab,LUDHIANA,JAGRAON,GPS CENTRAL GIRLS,AGWAR LOPON KHURD,142026,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,36,28,33,43,38,48,46,42,42,59,69,43,527,622,28,35,35
NEW PUNJAB SR.SEC.PUBLIC SCHOOL,03090300208,Punjab,LUDHIANA,JAGRAON,GPS CENTRAL GIRLS,AGWAR LOPON KHURD,142026,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,36,25,25,31,24,32,35,38,43,56,81,122,548,614,25,28,28
THE UNIRISE WORLD SCHOOL,03090300209,Punjab,LUDHIANA,JAGRAON,GPS KAMALPURA BOYS,AGWAR LOPON,142026,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,53,43,34,24,37,46,24,25,21,20,34,25,386,537,43,34,34
BABA WADHAWA SINGH JI VIDYA KENDER,03090300210,Punjab,LUDHIANA,JAGRAON,GPS CENTRAL GIRLS,AGWAR LOPON KHURD,142026,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,53,44,35,23,19,19,16,10,0,0,0,0,219,349,44,9,9
GPS BRAICH,03090300401,Punjab,LUDHIANA,SUDHAR,GPS PUL AKALGARH,BRAICH,142026,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,13,12,22,12,13,0,0,0,0,0,0,0,72,115,12,5,5
GHS BRAICH,03090300402,Punjab,LUDHIANA,SUDHAR,GPS PUL AKALGARH,BRAICH,142026,7-Upper Pr. and Secondary,3-Co-educational,6,10,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,10,11,15,19,17,0,0,72,72,0,8,8
GPS BARDEKE,03090300501,Punjab,LUDHIANA,JAGRAON,GPS HANS KALAN,BARDEKE,142026,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,7,7,6,6,5,0,0,0,0,0,0,0,31,52,7,1,1
GMS BARDEKE,03090300502,Punjab,LUDHIANA,JAGRAON,GPS HANS KALAN,BARDEKE,142026,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,8,9,18,0,0,0,0,35,35,0,3,3
GPS BASTI KHWAJA BAJU,03090300601,Punjab,LUDHIANA,JAGRAON,GPS AGWAR GUJJRAN BOYS,BASTI KHWAJA BAJU,142026,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,20,28,33,32,29,0,0,0,0,0,0,0,142,200,28,7,7
GPS KOTHE ATH,03090301301,Punjab,LUDHIANA,JAGRAON,GPS MALAK,BIR KOTHE ATH,142026,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,13,17,18,13,15,0,0,0,0,0,0,0,76,123,17,4,4
GPS KOTHE PREMSAR,03090301401,Punjab,LUDHIANA,JAGRAON,GPS HANS KALAN,BRANCH KOTHE PREMSAR,142026,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,5,2,2,2,3,0,0,0,0,0,0,0,14,31,2,2,2
Vidya International School.,03090301402,Punjab,LUDHIANA,JAGRAON,GPS HANS KALAN,BRANCH KOTHE PREMSAR,142026,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,22,16,16,25,10,4,9,13,7,11,0,0,133,176,16,8,8
GPS BR MUKANDPUR,03090301601,Punjab,LUDHIANA,JAGRAON,GPS CENTRAL GIRLS,KOTHE AATH CHAK,142026,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,13,16,14,13,23,0,0,0,0,0,0,0,79,108,16,4,4
GPS KOTHE BAGGU,03090303601,Punjab,LUDHIANA,JAGRAON,GPS MALAK,KOTHE BAGGU,142026,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,18,9,15,12,12,0,0,0,0,0,0,0,66,100,9,3,3
GHG ACADEMY,03090303602,Punjab,LUDHIANA,JAGRAON,GPS MALAK,KOTHE BAGGU,142026,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,97,117,123,140,100,140,129,110,134,139,112,114,1455,1788,117,69,69
GPS KOTHE FATEHDIN,03090303701,Punjab,LUDHIANA,JAGRAON,GPS MALAK,KOTHE FATEHDIN,142026,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,17,18,14,15,15,0,0,0,0,0,0,0,79,116,18,3,3
GPS KOTHE HANS,03090303801,Punjab,LUDHIANA,SUDHAR,GPS DHATT,KOTHE HAANS,142026,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,6,1,2,3,0,0,0,0,0,0,0,0,12,20,1,1,1
GPS KOTHE JEEWA,03090304001,Punjab,LUDHIANA,JAGRAON,GPS MALAK,KOTHE JEEVA,142026,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,9,17,10,11,13,0,0,0,0,0,0,0,60,93,17,3,3
GPS KOTHE PONA,03090304101,Punjab,LUDHIANA,JAGRAON,GPS GAGRA,KOTHE PONA,142026,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,25,26,27,23,28,0,0,0,0,0,0,0,129,193,26,6,6
GHS KOTHE PONA,03090304102,Punjab,LUDHIANA,JAGRAON,GPS GAGRA,KOTHE PONA,142026,7-Upper Pr. and Secondary,3-Co-educational,6,10,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,48,37,39,28,30,0,0,182,182,0,9,9
ANAND ISHER PUB SCHOOL,03090304103,Punjab,LUDHIANA,JAGRAON,GPS GAGRA,KOTHE PONA,142026,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,19,23,26,28,17,19,28,32,30,28,0,0,250,296,23,15,15
GPS KOTHE RAHLAN,03090304201,Punjab,LUDHIANA,JAGRAON,GPS AGWAR GUJJRAN BOYS,KOTHE RAHLAN,142026,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,24,27,28,23,25,0,0,0,0,0,0,0,127,162,27,6,6
GMS KOTHE RAHLAN,03090304202,Punjab,LUDHIANA,JAGRAON,GPS AGWAR GUJJRAN BOYS,KOTHE RAHLAN,142026,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,31,23,14,0,0,0,0,68,68,0,4,4
GPS KOTHE SHAMSHE,03090304301,Punjab,LUDHIANA,JAGRAON,GPS GAGRA,KOTHE KHANJURAN,142026,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,19,22,18,21,29,0,0,0,0,0,0,0,109,152,22,5,5
GPS KOTHE SHER JANG,03090304401,Punjab,LUDHIANA,JAGRAON,GPS MALAK,KOTHE SHER JANG,142026,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,28,23,31,21,17,0,0,0,0,0,0,0,120,176,23,8,8
GURU GOBIND SINGH PUB SCHOOL,03090304402,Punjab,LUDHIANA,JAGRAON,GPS MALAK,KOTHE SHER JANG,142026,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,26,8,12,7,9,11,7,14,0,0,0,0,94,99,8,8,8
GPS MALAK,03090304801,Punjab,LUDHIANA,JAGRAON,GPS MALAK,MALAK,142026,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,76,69,68,60,52,0,0,0,0,0,0,0,325,408,69,13,13
GHS MALAK,03090304802,Punjab,LUDHIANA,JAGRAON,GPS MALAK,MALAK,142026,7-Upper Pr. and Secondary,3-Co-educational,6,10,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,52,53,53,52,55,0,0,265,265,0,14,14
GPS DASHMESH NAGAR,03090306301,Punjab,LUDHIANA,JAGRAON,GPS AGWAR GUJJRAN BOYS,Ward. 1,142026,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,35,41,37,33,35,0,0,0,0,0,0,0,181,227,41,7,7
ADARSH KANYA VIDYALYA,03090306405,Punjab,LUDHIANA,JAGRAON,GPS CENTRAL GIRLS,WARD NO.19,142026,5-Up. Pr. Secondary and Higher Sec,2-Girls,6,12,4-Government Aided,4-Government Aided,,2-Urban,0,0,0,0,0,9,14,28,29,15,19,22,136,136,0,8,8
PUNJAB KESARI PRIMARY SCHOOL,03090306407,Punjab,LUDHIANA,JAGRAON,GPS CENTRAL GIRLS,WARD NO.19,142026,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,21,35,37,41,31,0,0,0,0,0,0,0,165,175,35,7,7
ADARSH VIDYA MANDIR,03090306408,Punjab,LUDHIANA,JAGRAON,GPS CENTRAL GIRLS,WARD NO.19,142026,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,12,6,14,15,16,0,0,0,0,0,0,0,63,69,6,6,6
SARWHITKARI VIDYA SR.SEC.SCHOOL,03090306502,Punjab,LUDHIANA,JAGRAON,GPS CENTRAL GIRLS,WARD NO.10,142026,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,28,40,16,34,39,30,31,32,32,27,29,30,368,418,40,15,15
SHIVALIK MODEL SCHOOL,03090306503,Punjab,LUDHIANA,JAGRAON,GPS CENTRAL GIRLS,WARD NO.10,142026,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,77,69,57,54,44,48,45,57,33,41,0,0,525,771,69,22,22
ROOP VATIKA SEN.SEC.SCHOOL,03090306507,Punjab,LUDHIANA,JAGRAON,GPS CENTRAL GIRLS,WARD NO.10,142026,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,81,41,56,70,58,26,65,52,67,62,24,24,626,787,41,37,37
SIKH GIRLS HIGH SCHOOL,03090306602,Punjab,LUDHIANA,JAGRAON,GPS AGWAR GUJJRAN BOYS,Ward no 14,142026,3-Pr. with Up.Pr. Sec. and H.Sec.,2-Girls,1,12,4-Government Aided,4-Government Aided,,2-Urban,0,0,0,0,15,57,34,38,64,56,41,28,333,333,0,12,12
BABA SADHU SINGH PUBLIC SCHOOL,03090306603,Punjab,LUDHIANA,JAGRAON,GPS AGWAR GUJJRAN BOYS,Ward no 14,142026,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,18,23,23,26,6,0,0,0,0,0,0,0,96,118,23,5,5
GPS AGGWAR GUJJRAN GIRLS,03090306604,Punjab,LUDHIANA,JAGRAON,GPS AGWAR GUJJRAN BOYS,WARD NO.14,142026,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,43,34,33,27,25,0,0,0,0,0,0,0,162,207,34,6,6
GPS BASIC JAGRAON,03090306701,Punjab,LUDHIANA,JAGRAON,GPS AGWAR GUJJRAN BOYS,WARD NO.2,142026,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,64,71,63,37,40,0,0,0,0,0,0,0,275,374,71,11,11
SANMATI VIMAL JAIN SEN.SEC. SCHOOL,03090306702,Punjab,LUDHIANA,JAGRAON,GPS AGWAR GUJJRAN BOYS,WARD NO.2,142026,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,125,123,113,107,122,117,121,119,99,127,198,222,1593,1756,123,81,81
GPS ADDA RAIKOT,03090306801,Punjab,LUDHIANA,JAGRAON,GPS AGWAR GUJJRAN BOYS,WARD NO.4,142026,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,37,39,31,27,24,0,0,0,0,0,0,0,158,210,39,6,6
SBBS KHALSA HIGH SCHOOL,03090306802,Punjab,LUDHIANA,JAGRAON,GPS AGWAR GUJJRAN BOYS,WARD NO.4,142026,5-Up. Pr. Secondary and Higher Sec,1-Boys,6,12,4-Government Aided,4-Government Aided,,2-Urban,0,0,0,0,0,42,38,43,44,45,51,40,303,303,0,10,10
ST. MAHAPRAGYAS SCHOOL,03090306803,Punjab,LUDHIANA,JAGRAON,GPS AGWAR GUJJRAN BOYS,WARD NO.4,142026,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,40,55,65,63,61,52,39,57,53,47,63,64,659,824,55,39,39
SMT T.D.J ARYA VIDYA MANDIR,03090306901,Punjab,LUDHIANA,JAGRAON,GPS CENTRAL GIRLS,Ward no.16,142026,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,55,56,56,42,48,45,44,37,41,29,0,0,453,571,56,19,19
DAV CENTENARY PUBLIC SCHOOL,03090307101,Punjab,LUDHIANA,JAGRAON,GPS CENTRAL GIRLS,Ward no.9,142026,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,109,107,89,99,113,121,83,108,97,84,92,0,1102,1282,107,48,48
RK HIGH SCHOOL JAGRAON,03090307102,Punjab,LUDHIANA,JAGRAON,GPS CENTRAL GIRLS,Ward no.9,142026,3-Pr. with Up.Pr. Sec. and H.Sec.,1-Boys,1,12,4-Government Aided,4-Government Aided,,2-Urban,11,2,5,7,13,27,39,49,31,43,43,32,302,302,2,6,6
ANUVRAT PUBLIC SEN SEC SCHOOL,03090307103,Punjab,LUDHIANA,JAGRAON,GPS CENTRAL GIRLS,Ward no.9,142026,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,32,30,21,30,31,19,16,26,19,19,20,38,301,373,30,27,27
LAJPAT RAI KANYA VIDYALA,03090307104,Punjab,LUDHIANA,JAGRAON,GPS CENTRAL GIRLS,Ward no.9,142026,5-Up. Pr. Secondary and Higher Sec,2-Girls,6,12,4-Government Aided,4-Government Aided,,2-Urban,0,0,0,0,0,17,24,27,23,31,16,14,152,152,0,9,9
GPS CENTRAL BOYS,03090307105,Punjab,LUDHIANA,JAGRAON,GPS CENTRAL GIRLS,Ward no.9,142026,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,29,35,28,28,18,0,0,0,0,0,0,0,138,207,35,6,6
GPS AGWAR GUJJRAN BOYS,03090307302,Punjab,LUDHIANA,JAGRAON,GPS AGWAR GUJJRAN BOYS,Ward No 5,142026,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,50,44,45,51,45,0,0,0,0,0,0,0,235,317,44,9,9
GPS AGWAR LOPO,03090307602,Punjab,LUDHIANA,JAGRAON,GPS CENTRAL GIRLS,Ward no. 15,142026,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,27,26,18,21,27,0,0,0,0,0,0,0,119,161,26,6,6
GPS CENTRAL GIRLS,03090308001,Punjab,LUDHIANA,JAGRAON,GPS CENTRAL GIRLS,WARD NO.12,142026,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,27,34,29,23,28,0,0,0,0,0,0,0,141,200,34,7,7
GPS AGWAR DALLA,03090308002,Punjab,LUDHIANA,JAGRAON,GPS CENTRAL GIRLS,WARD NO.12,142026,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,14,13,17,15,12,0,0,0,0,0,0,0,71,99,13,2,2
GPS MANDI JAGRAON,03090308101,Punjab,LUDHIANA,JAGRAON,GPS AGWAR GUJJRAN BOYS,WARD NO. 18,142026,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,14,13,18,13,17,0,0,0,0,0,0,0,75,108,13,6,6
