School Name,Udise Code,State,District,Block,Cluster,Village,PINCODE,School Category,School Type,Class To,Class From,State Management,National Management,Location,blank,I,II,III,IV,V,VI,VII,VIII,IX,X,XI,XII,Total 1-12,Total with primary,XXXX,Teacher,pta nhi
"Delhi University Social Centre Co-ed School,University Campus, C- Block Mourice Nagar Delhi",07020201001,Delhi,NORTH,DOE ZONE-07,"1253084-North DMC Pratibha Vidyalaya (Co.ed) , Lancers Road, Delhi 110054",012-N (Timarpur),110007,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,4-Government Aided,4-Government Aided,,2-Urban,39,58,56,66,62,55,46,66,43,29,0,0,520,520,58,14,14
"Sri Hanuman Mandir Sec School,Shakti Nagar Delhi",07020206903,Delhi,NORTH,DOE ZONE-07,"1207016-Govt. Boys Sr. Sec. School No.2, Roop Nagar , Delhi",078-N (Kamla Nagar),110007,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,4-Government Aided,4-Government Aided,,2-Urban,0,0,0,6,0,0,0,0,0,33,0,0,39,39,0,3,3
"R. B. Ram Roop Vidya Mandir,Shakti Nagar Delhi",07020206905,Delhi,NORTH,DOE ZONE-07,"1207016-Govt. Boys Sr. Sec. School No.2, Roop Nagar , Delhi",078-N (Kamla Nagar),110007,5-Up. Pr. Secondary and Higher Sec,1-Boys,6,12,4-Government Aided,4-Government Aided,,2-Urban,0,0,0,0,0,44,40,57,54,58,81,36,370,370,0,15,15
"Birla Senior Secondary School,Kamla Nagar, Delhi",07020206907,Delhi,NORTH,DOE ZONE-07,"1207016-Govt. Boys Sr. Sec. School No.2, Roop Nagar , Delhi",078-N (Kamla Nagar),110007,5-Up. Pr. Secondary and Higher Sec,1-Boys,6,12,4-Government Aided,4-Government Aided,,2-Urban,0,0,0,0,0,84,67,76,56,52,70,38,443,443,0,16,16
"Birla Arya Girls Sr. Sec. School,Birla Lines, Kamla Nagar Delhi",07020206908,Delhi,NORTH,DOE ZONE-07,"1207016-Govt. Boys Sr. Sec. School No.2, Roop Nagar , Delhi",077-N (Model Town),110007,5-Up. Pr. Secondary and Higher Sec,2-Girls,6,12,4-Government Aided,4-Government Aided,,2-Urban,0,0,0,0,0,45,50,52,38,35,53,33,306,306,0,15,15
"Dhanpat Mal Virmani Sr. Sec. School,Roop Nagar, Delhi",07020207001,Delhi,NORTH,DOE ZONE-07,"1207016-Govt. Boys Sr. Sec. School No.2, Roop Nagar , Delhi",078-N (Kamla Nagar),110007,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,4-Government Aided,4-Government Aided,,2-Urban,0,0,0,0,0,61,62,65,101,126,75,72,562,562,0,23,23
"Govind Ram Gurukul Sec. School,Old Rohtak Road, Rambagh, New Delhi",07020207601,Delhi,NORTH,DOE ZONE-08,"1208092-Rajkiya Pratibha Vikas Vidyalaya, Nai Basti, Kishan Ganj, Delhi",081-N (Kishan Ganj),110007,7-Upper Pr. and Secondary,1-Boys,6,10,4-Government Aided,4-Government Aided,,2-Urban,0,0,0,0,0,61,46,48,81,42,0,0,278,278,0,8,8
"Butler Memorial Girls Sr. Sec. School,17, Bouleward Road, Delhi",07020207805,Delhi,NORTH,DOE ZONE-07,"1253084-North DMC Pratibha Vidyalaya (Co.ed) , Lancers Road, Delhi 110054",083-N (Civil Lines),110007,3-Pr. with Up.Pr. Sec. and H.Sec.,2-Girls,1,12,4-Government Aided,4-Government Aided,,2-Urban,52,48,67,106,100,104,120,229,177,200,235,211,1649,1649,48,33,33
"Guru Nanak Girls Sr. Sec. School,Singh Sabha Road, Subji Mandi, Delhi",07020212901,Delhi,NORTH,DOE ZONE-07,"1207016-Govt. Boys Sr. Sec. School No.2, Roop Nagar , Delhi",078-N (Kamla Nagar),110007,3-Pr. with Up.Pr. Sec. and H.Sec.,2-Girls,1,12,4-Government Aided,4-Government Aided,,2-Urban,52,56,59,71,103,98,78,93,96,100,135,70,1011,1011,56,22,22
"C.I.E Experimental Basic School,33 Chhatra Marg, Deptt. Of Education,Delhi Univerisity, Delhi",07020301001,Delhi,NORTH,DOE ZONE-07,"1253084-North DMC Pratibha Vidyalaya (Co.ed) , Lancers Road, Delhi 110054",012-N (Timarpur),110007,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,14,22,33,27,37,49,50,48,0,0,0,0,280,280,22,10,10
"Ravindra Memorial Public School,10-11 And 53 Prem Nagar Shakti Nagar, Delhi",07020306902,Delhi,NORTH,DOE ZONE-07,"1207016-Govt. Boys Sr. Sec. School No.2, Roop Nagar , Delhi",078-N (Kamla Nagar),110007,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,121,140,164,142,101,115,121,115,0,0,0,0,1019,1124,140,44,44
"Lilawati Vidya Mandir Sr. Sec School,Near Rly. Under Bridge Shakti Nagar Delhi",07020306903,Delhi,NORTH,DOE ZONE-07,"1207016-Govt. Boys Sr. Sec. School No.2, Roop Nagar , Delhi",078-N (Kamla Nagar),110007,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,227,211,225,253,257,263,269,269,315,267,236,202,2994,3291,211,89,89
"Virmani Public School,Roop Nagar Delhi",07020307001,Delhi,NORTH,DOE ZONE-07,"1207016-Govt. Boys Sr. Sec. School No.2, Roop Nagar , Delhi",077-N (Model Town),110007,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,30,26,38,39,40,36,41,33,0,0,0,0,283,283,26,8,8
"Arya Vidya Mandir,Pratap Nagar Delhi",07020307501,Delhi,NORTH,DOE ZONE-08,"1208092-Rajkiya Pratibha Vikas Vidyalaya, Nai Basti, Kishan Ganj, Delhi",081-N (Kishan Ganj),110007,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,13,18,11,14,26,15,26,29,0,0,0,0,152,152,18,8,8
"North DMC Primary School (Co.ed) , 927 Punjabi Mohalla Subzi Mandi Delhi-7",07020400901,Delhi,NORTH,DOE ZONE-07,"1207035-Govt. Sarvodaya Kanya Vidyalaya, Malka Ganj, Delhi",013-N (Malka Ganj),110007,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,22,20,24,21,28,0,0,0,0,0,0,0,115,136,20,3,3
"North DMC Primary School (Co.ed) , Subji Mandi, Delhi-7",07020400902,Delhi,NORTH,DOE ZONE-07,"1207035-Govt. Sarvodaya Kanya Vidyalaya, Malka Ganj, Delhi",013-N (Malka Ganj),110007,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,10,22,25,18,26,0,0,0,0,0,0,0,101,133,22,3,3
"North DMC Primary School (Co.ed) , 1799, Ram Gali, Sohanganj, Malkaganj, Delhi-110007",07020400904,Delhi,NORTH,DOE ZONE-07,"1207035-Govt. Sarvodaya Kanya Vidyalaya, Malka Ganj, Delhi",013-N (Malka Ganj),110007,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,18,20,24,22,17,0,0,0,0,0,0,0,101,120,20,3,3
"North DMC Primary School New (Co.ed) , Katra Reweri New, Delhi 110007",07020400905,Delhi,NORTH,DOE ZONE-07,"1207035-Govt. Sarvodaya Kanya Vidyalaya, Malka Ganj, Delhi",013-N (Malka Ganj),110007,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,15,29,18,37,27,0,0,0,0,0,0,0,126,148,29,3,3
"North DMC Primary School (Girls) , 345 Gali Basheshar Nath Subzi Mandi",07020400906,Delhi,NORTH,DOE ZONE-07,"1207035-Govt. Sarvodaya Kanya Vidyalaya, Malka Ganj, Delhi",013-N (Malka Ganj),110007,1-Primary,2-Girls,1,5,3-Local body,3-Local body,,2-Urban,21,20,26,20,17,0,0,0,0,0,0,0,104,155,20,4,4
"North DMC Primary School (Co.ed) , Aryapura, Delhi-110007",07020400908,Delhi,NORTH,DOE ZONE-07,"1207035-Govt. Sarvodaya Kanya Vidyalaya, Malka Ganj, Delhi",013-N (Malka Ganj),110007,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,24,16,23,14,29,0,0,0,0,0,0,0,106,127,16,3,3
"North DMC Primary School (Co.ed) , Kabir Basti, Delhi-110007",07020400909,Delhi,NORTH,DOE ZONE-07,"1207035-Govt. Sarvodaya Kanya Vidyalaya, Malka Ganj, Delhi",013-N (Malka Ganj),110007,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,28,30,38,37,37,0,0,0,0,0,0,0,170,200,30,4,4
"North DMC Primary School (Boys) , Malkaganj, Delhi-110007",07020400910,Delhi,NORTH,DOE ZONE-07,"1207035-Govt. Sarvodaya Kanya Vidyalaya, Malka Ganj, Delhi",013-N (Malka Ganj),110007,1-Primary,1-Boys,1,5,3-Local body,3-Local body,,2-Urban,14,32,22,25,30,0,0,0,0,0,0,0,123,149,32,2,2
"North DMC Pratibha Vidyalaya (Girls) , Nehru Kutiya Malka Ganj Chowk Delhi -110007",07020400911,Delhi,NORTH,DOE ZONE-07,"1207035-Govt. Sarvodaya Kanya Vidyalaya, Malka Ganj, Delhi",013-N (Malka Ganj),110007,1-Primary,2-Girls,1,5,3-Local body,3-Local body,,2-Urban,24,21,30,33,28,0,0,0,0,0,0,0,136,163,21,4,4
"North DMC Primary School (Co.ed) , Birla Line, Kamla Nagar, Delhi",07020406901,Delhi,NORTH,DOE ZONE-07,"1207016-Govt. Boys Sr. Sec. School No.2, Roop Nagar , Delhi",078-N (Kamla Nagar),110007,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,10,17,11,14,19,0,0,0,0,0,0,0,71,73,17,2,2
"North DMC Pratibha Vidyalaya (Co.ed) , Double Storey, Kamla Nagar, Delhi",07020406902,Delhi,NORTH,DOE ZONE-07,"1207016-Govt. Boys Sr. Sec. School No.2, Roop Nagar , Delhi",078-N (Kamla Nagar),110007,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,12,40,46,54,38,0,0,0,0,0,0,0,190,206,40,2,2
"North DMC Primary School (Co.ed) , E-Block, Kamla Nagar, Delhi",07020406903,Delhi,NORTH,DOE ZONE-07,"1207016-Govt. Boys Sr. Sec. School No.2, Roop Nagar , Delhi",078-N (Kamla Nagar),110007,1-Primary,2-Girls,1,5,3-Local body,3-Local body,,2-Urban,28,32,19,23,20,0,0,0,0,0,0,0,122,166,32,4,4
"North DMC Primary School (Girls) , Shakti Nagar, Block-37, Delhi",07020406904,Delhi,NORTH,DOE ZONE-07,"1207016-Govt. Boys Sr. Sec. School No.2, Roop Nagar , Delhi",078-N (Kamla Nagar),110007,1-Primary,2-Girls,1,5,3-Local body,3-Local body,,2-Urban,19,17,21,19,21,0,0,0,0,0,0,0,97,114,17,4,4
"North DMC Primary School (Co.ed), 5306/12, Chandrawal, Delhi",07020406907,Delhi,NORTH,DOE ZONE-07,"1207016-Govt. Boys Sr. Sec. School No.2, Roop Nagar , Delhi",078-N (Kamla Nagar),110007,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,22,25,44,50,30,0,0,0,0,0,0,0,171,190,25,6,6
"North DMC Primary School (Co.ed) , Shri Bachchumal, Kamla Nagar Delhi",07020406909,Delhi,NORTH,DOE ZONE-07,"1207016-Govt. Boys Sr. Sec. School No.2, Roop Nagar , Delhi",078-N (Kamla Nagar),110007,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,21,22,32,32,45,0,0,0,0,0,0,0,152,178,22,6,6
"North DMC Primary School (Co.ed) , Mandeliya Road, Kamla Nagar Delhi",07020406910,Delhi,NORTH,DOE ZONE-07,"1207016-Govt. Boys Sr. Sec. School No.2, Roop Nagar , Delhi",078-N (Kamla Nagar),110007,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,27,28,29,41,39,0,0,0,0,0,0,0,164,191,28,6,6
"North DMC Pratibha Vidyalaya (Co.ed) , 2/13 Roop Nagar, Delhi",07020407001,Delhi,NORTH,DOE ZONE-07,"1207016-Govt. Boys Sr. Sec. School No.2, Roop Nagar , Delhi",078-N (Kamla Nagar),110007,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,62,57,71,84,102,0,0,0,0,0,0,0,376,422,57,11,11
"North DMC Utkrisht Vidyalaya (Co.ed), Gulabi Bagh, Delhi",07020407301,Delhi,NORTH,DOE ZONE-08,"1208095-Govt. Sarvodaya Kanya Vidyalaya, Lalita Block, Shastri Nagar Delhi",079-N (Shastri Nagar),110007,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,18,34,37,53,59,0,0,0,0,0,0,0,201,230,34,7,7
"North DMC Primary School (Co.ed) , Kharia Mohalla, Delhi",07020407503,Delhi,NORTH,DOE ZONE-08,"1208013-Govt. Sarvodaya Kanya Vidyalaya, Gulabi Bagh, Delhi",080-N (Sadar Bazar),110007,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,27,29,34,34,27,0,0,0,0,0,0,0,151,185,29,5,5
"North DMC Primary School (Co.ed) , Partap Nagar, Delhi",07020407504,Delhi,NORTH,DOE ZONE-08,"1208092-Rajkiya Pratibha Vikas Vidyalaya, Nai Basti, Kishan Ganj, Delhi",081-N (Kishan Ganj),110007,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,21,40,61,42,81,0,0,0,0,0,0,0,245,274,40,6,6
"North DMC Primary School (Co.ed) , Chander Shakher Azad Colony (Bagh Kare Khan), Delhi",07020407507,Delhi,NORTH,DOE ZONE-08,"1208092-Rajkiya Pratibha Vikas Vidyalaya, Nai Basti, Kishan Ganj, Delhi",081-N (Kishan Ganj),110007,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,23,25,25,29,32,0,0,0,0,0,0,0,134,152,25,6,6
"North DMC Primary School (Co.ed) , East Moti Bagh, Sarai Rohilla, Delhi",07020407508,Delhi,NORTH,DOE ZONE-08,"1208092-Rajkiya Pratibha Vikas Vidyalaya, Nai Basti, Kishan Ganj, Delhi",081-N (Kishan Ganj),110007,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,13,19,20,17,23,0,0,0,0,0,0,0,92,107,19,3,3
"North DMC Utkrisht Vidyalaya (Co.ed), Jai Rani Bagh (Padam Nagar), Delhi",07020407509,Delhi,NORTH,DOE ZONE-08,"1208092-Rajkiya Pratibha Vikas Vidyalaya, Nai Basti, Kishan Ganj, Delhi",081-N (Kishan Ganj),110007,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,161,158,190,195,167,0,0,0,0,0,0,0,871,1028,158,25,25
"North DMC Primary School (Co.ed) , Bagh Kare Khan, Kishan Ganj, Delhi",07020407510,Delhi,NORTH,DOE ZONE-08,"1208092-Rajkiya Pratibha Vikas Vidyalaya, Nai Basti, Kishan Ganj, Delhi",081-N (Kishan Ganj),110007,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,79,64,52,49,62,0,0,0,0,0,0,0,306,422,64,7,7
"North DMC Primary School (Girls) , Nai Basti, Kishan Ganj, Delhi",07020407511,Delhi,NORTH,DOE ZONE-08,"1208092-Rajkiya Pratibha Vikas Vidyalaya, Nai Basti, Kishan Ganj, Delhi",081-N (Kishan Ganj),110007,1-Primary,2-Girls,1,5,3-Local body,3-Local body,,2-Urban,18,28,26,19,26,0,0,0,0,0,0,0,117,156,28,5,5
"North DMC Primary School (Boys) , Nai Basti, Kishan Ganj, Delhi",07020407512,Delhi,NORTH,DOE ZONE-08,"1208092-Rajkiya Pratibha Vikas Vidyalaya, Nai Basti, Kishan Ganj, Delhi",081-N (Kishan Ganj),110007,1-Primary,1-Boys,1,5,3-Local body,3-Local body,,2-Urban,13,32,29,35,40,0,0,0,0,0,0,0,149,149,32,4,4
"North DMC Primary School (Co.ed) , Kashmiri Bagh, Kishan Ganj, Delhi",07020407513,Delhi,NORTH,DOE ZONE-08,"1208092-Rajkiya Pratibha Vikas Vidyalaya, Nai Basti, Kishan Ganj, Delhi",081-N (Kishan Ganj),110007,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,9,22,12,14,9,0,0,0,0,0,0,0,66,77,22,2,2
"North DMC Pratibha Vidyalaya (Co.ed) , Railway Colony Kishan Ganj, New Delhi",07020407514,Delhi,NORTH,DOE ZONE-08,"1208092-Rajkiya Pratibha Vikas Vidyalaya, Nai Basti, Kishan Ganj, Delhi",081-N (Kishan Ganj),110007,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,33,33,36,39,36,0,0,0,0,0,0,0,177,197,33,6,6
"North DMC Primary School (Co-ed) , Building No.13, Roshanara Mension, Roshanara Road, Delhi",07020407609,Delhi,NORTH,DOE ZONE-08,"1208013-Govt. Sarvodaya Kanya Vidyalaya, Gulabi Bagh, Delhi",080-N (Sadar Bazar),110007,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,22,19,18,13,24,0,0,0,0,0,0,0,96,120,19,2,2
"North DMC Primary School (Co.ed) , Prem Nagar (Civil Line Zone), Shakti Nagar, Delhi",07020408701,Delhi,NORTH,DOE ZONE-07,"1207016-Govt. Boys Sr. Sec. School No.2, Roop Nagar , Delhi",078-N (Kamla Nagar),110007,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,26,31,34,31,43,0,0,0,0,0,0,0,165,183,31,6,6
"Mata Sunder Kaur Public School,1631-32, Sohan Ganj, Delhi",07020600901,Delhi,NORTH,DOE ZONE-07,"1207035-Govt. Sarvodaya Kanya Vidyalaya, Malka Ganj, Delhi",013-N (Malka Ganj),110007,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,10,11,26,27,60,0,0,0,0,0,0,0,134,134,11,6,6
"Angel Dales Public School,2752, Ram Roop Street, Main Bazar, Subzi Mandi, Delhi",07020600902,Delhi,NORTH,DOE ZONE-07,"1207035-Govt. Sarvodaya Kanya Vidyalaya, Malka Ganj, Delhi",013-N (Malka Ganj),110007,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,47,65,60,78,93,0,0,0,0,0,0,0,343,343,65,8,8
"Rajdhani Public School,2161 Sora Kothi, Subzi Mandi, Delhi.",07020600903,Delhi,NORTH,DOE ZONE-07,"1207035-Govt. Sarvodaya Kanya Vidyalaya, Malka Ganj, Delhi",013-N (Malka Ganj),110007,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,43,52,47,46,80,0,0,0,0,0,0,0,268,268,52,6,6
"Arya Model Public School,Arya Samaj Mandir, Timar Pur, Delhi",07020601002,Delhi,NORTH,DOE ZONE-07,"1253084-North DMC Pratibha Vidyalaya (Co.ed) , Lancers Road, Delhi 110054",012-N (Timarpur),110007,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,6,17,9,12,14,0,0,0,0,0,0,0,58,58,17,4,4
"Manav Bharti India International School,Pancsheel Park (South) , New Delhi",07090319208,Delhi,SOUTH,DOE ZONE-23,"1959020-SDMC Primary School (Co.ed) , Arjun Nagar",063-S (Malviya Nagar),110007,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,123,110,118,111,114,125,124,101,124,117,114,117,1398,1606,110,57,57
"Govt. Girls Sr. Sec. School,Prem Nagar, New Delhi",07070109401,Delhi,WEST A,DOE ZONE-16,"1516141-Govt. Girls Sr. Sec. School, West Patel Nagar, New Delhi",098-N (West Patel Nagar),110008,5-Up. Pr. Secondary and Higher Sec,2-Girls,6,12,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,441,442,443,392,255,335,149,2457,2457,0,78,78
"Govt. Sarvodaya Bal Vidyalaya,West Patel Nagar, New Delhi",07070109402,Delhi,WEST A,DOE ZONE-16,"1516141-Govt. Girls Sr. Sec. School, West Patel Nagar, New Delhi",098-N (West Patel Nagar),110008,3-Pr. with Up.Pr. Sec. and H.Sec.,1-Boys,1,12,1-Department of Education,1-Department of Education,,2-Urban,78,76,80,83,102,468,403,413,374,366,489,246,3178,3287,76,93,93
"Govt. Sarvodaya Kanya Vidyalaya,West Patel Nagar, New Delhi",07070109403,Delhi,WEST A,DOE ZONE-16,"1516141-Govt. Girls Sr. Sec. School, West Patel Nagar, New Delhi",098-N (West Patel Nagar),110008,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,1-Department of Education,1-Department of Education,,2-Urban,61,80,80,80,80,354,334,361,358,246,355,248,2637,2716,80,72,72
"Govt. Girls Sr. Sec. School,West Patel Nagar, New Delhi",07070109404,Delhi,WEST A,DOE ZONE-16,"1516141-Govt. Girls Sr. Sec. School, West Patel Nagar, New Delhi",098-N (West Patel Nagar),110008,5-Up. Pr. Secondary and Higher Sec,2-Girls,6,12,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,411,333,334,363,273,368,218,2300,2300,0,70,70
"Govt. Boys Sr. Sec. School,West Patel Nagar, New Delhi",07070109405,Delhi,WEST A,DOE ZONE-16,"1516141-Govt. Girls Sr. Sec. School, West Patel Nagar, New Delhi",098-N (West Patel Nagar),110008,5-Up. Pr. Secondary and Higher Sec,1-Boys,6,12,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,300,339,326,361,252,289,207,2074,2074,0,66,66
"Govt. Boys Sr. Sec. School,Prem Nagar, New Delhi",07070109406,Delhi,WEST A,DOE ZONE-16,"1516141-Govt. Girls Sr. Sec. School, West Patel Nagar, New Delhi",098-N (West Patel Nagar),110008,5-Up. Pr. Secondary and Higher Sec,1-Boys,6,12,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,326,389,388,397,261,238,134,2133,2133,0,63,63
"Govt. Sarvodaya Kanya Vidyalaya,Shadi Khampur, New Delhi",07070109601,Delhi,WEST A,DOE ZONE-16,"2160002-North DMC Pratibha Vidyalaya (Co-ed) , Block-28, West Patel Nagar, New Delhi",096-N (Ranjit Nagar),110008,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,1-Department of Education,1-Department of Education,,2-Urban,79,79,79,78,80,135,147,129,145,98,96,73,1218,1338,79,49,49
"Govt. Sarvodaya Kanya Vidyalaya,Ranjit Nagar, New Delhi",07070109602,Delhi,WEST A,DOE ZONE-16,"2160002-North DMC Pratibha Vidyalaya (Co-ed) , Block-28, West Patel Nagar, New Delhi",096-N (Ranjit Nagar),110008,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,1-Department of Education,1-Department of Education,,2-Urban,80,80,79,78,79,171,178,181,187,179,167,67,1526,1645,80,59,59
"Govt. Boys Sr. Sec. School,Shadi Khampur, New Delhi",07070109603,Delhi,WEST A,DOE ZONE-16,"2160002-North DMC Pratibha Vidyalaya (Co-ed) , Block-28, West Patel Nagar, New Delhi",096-N (Ranjit Nagar),110008,5-Up. Pr. Secondary and Higher Sec,1-Boys,6,12,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,161,167,141,186,105,160,68,988,988,0,41,41
"P. G. DAV Sr. Sec. School,West Patel Nagar New Delhi",07070209502,Delhi,WEST A,DOE ZONE-16,"1516141-Govt. Girls Sr. Sec. School, West Patel Nagar, New Delhi",098-N (West Patel Nagar),110008,5-Up. Pr. Secondary and Higher Sec,1-Boys,6,12,4-Government Aided,4-Government Aided,,2-Urban,0,0,0,0,0,220,161,219,170,161,204,120,1255,1255,0,25,25
"S.D. Girls Sr. Sec. School,East Patel Nagar New Delhi",07070209503,Delhi,WEST A,DOE ZONE-16,"1516141-Govt. Girls Sr. Sec. School, West Patel Nagar, New Delhi",095-N (East Patel Nagar),110008,5-Up. Pr. Secondary and Higher Sec,2-Girls,6,12,4-Government Aided,4-Government Aided,,2-Urban,0,0,0,0,0,82,110,120,138,136,162,128,876,876,0,32,32
"Bhai Joga Singh Khalsa Girls Sr. Sec. School,West Patel Nagar New Delhi",07070209504,Delhi,WEST A,DOE ZONE-16,"1516141-Govt. Girls Sr. Sec. School, West Patel Nagar, New Delhi",095-N (East Patel Nagar),110008,3-Pr. with Up.Pr. Sec. and H.Sec.,2-Girls,1,12,4-Government Aided,4-Government Aided,,2-Urban,81,78,95,100,120,121,132,112,115,118,130,91,1293,1293,78,23,23
"Shri Guru Arjan Dev Sec. School,Shadipur, New Delhi",07070209601,Delhi,WEST A,DOE ZONE-16,"2160002-North DMC Pratibha Vidyalaya (Co-ed) , Block-28, West Patel Nagar, New Delhi",096-N (Ranjit Nagar),110008,7-Upper Pr. and Secondary,3-Co-educational,6,10,4-Government Aided,4-Government Aided,,2-Urban,0,0,0,0,0,55,62,70,82,56,0,0,325,325,0,12,12
"Maharaja Ranjit Singh Middle School,3249, Ranjit Nagar, New Delhi",07070209602,Delhi,WEST A,DOE ZONE-16,"2160002-North DMC Pratibha Vidyalaya (Co-ed) , Block-28, West Patel Nagar, New Delhi",096-N (Ranjit Nagar),110008,2-Primary with Upper Primary,3-Co-educational,1,8,4-Government Aided,4-Government Aided,,2-Urban,16,16,53,59,52,55,60,49,0,0,0,0,360,360,16,12,12
"Bajaj Public School,Street No-4, Prem Nagar , New Delhi",07070309402,Delhi,WEST A,DOE ZONE-16,"1516141-Govt. Girls Sr. Sec. School, West Patel Nagar, New Delhi",098-N (West Patel Nagar),110008,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,99,72,56,35,68,16,26,45,0,0,0,0,417,483,72,18,18
"Daffodils Convent School,114, Gali No.-12, Nehru Nagar, Prem Nagar, New Delhi",07070309404,Delhi,WEST A,DOE ZONE-16,"1516141-Govt. Girls Sr. Sec. School, West Patel Nagar, New Delhi",098-N (West Patel Nagar),110008,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,104,72,52,53,118,80,77,56,0,0,0,0,612,693,72,17,17
"Dayanand Model School,West Patel Nagar, New Delhi",07070309503,Delhi,WEST A,DOE ZONE-16,"1516141-Govt. Girls Sr. Sec. School, West Patel Nagar, New Delhi",098-N (West Patel Nagar),110008,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,21,21,41,50,40,60,57,49,76,73,0,0,488,518,21,17,17
"S.D. Public School,Lal Mandir East Patel Nagar, New Delhi",07070309504,Delhi,WEST A,DOE ZONE-16,"1516141-Govt. Girls Sr. Sec. School, West Patel Nagar, New Delhi",095-N (East Patel Nagar),110008,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,94,141,160,156,157,172,162,186,144,165,161,172,1870,1870,141,64,64
"Sun Hill Public School,2756-A Ranjit Nagar (South Patel Nagar) New Delhi",07070309601,Delhi,WEST A,DOE ZONE-16,"2160002-North DMC Pratibha Vidyalaya (Co-ed) , Block-28, West Patel Nagar, New Delhi",096-N (Ranjit Nagar),110008,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,16,26,17,17,18,18,16,12,18,31,0,0,189,189,26,13,13
