School Name,Udise Code,State,District,Block,Cluster,Village,PINCODE,School Category,School Type,Class To,Class From,State Management,National Management,Location,blank,I,II,III,IV,V,VI,VII,VIII,IX,X,XI,XII,Total 1-12,Total with primary,XXXX,Teacher,pta nhi
"SDMC Primary School No.4 (Co.ed) , Raza Pur Khurd",07070412504,Delhi,WEST B,DOE ZONE-18,"1556116-SDMC Primary School No.2 (Girls) , Hastsal Village.",025-S (Mohan Garden-South),110059,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,124,128,149,138,116,0,0,0,0,0,0,0,655,723,128,15,15
"SDMC Primary School No.3 (Co.ed) , Raza Pur Khurd",07070412505,Delhi,WEST B,DOE ZONE-18,"1556116-SDMC Primary School No.2 (Girls) , Hastsal Village.",025-S (Mohan Garden-South),110059,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,126,120,155,231,218,0,0,0,0,0,0,0,850,929,120,20,20
"SDMC Pratibha Vidyalaya (Boys) , Nawada Village.",07070412601,Delhi,WEST B,DOE ZONE-18,"1618002-Govt. Sarvodaya Bal Vidyalaya, Block-A, Vikas Puri, New Delhi",027-S (Nawada),110059,1-Primary,1-Boys,1,5,3-Local body,3-Local body,,2-Urban,86,118,157,128,201,0,0,0,0,0,0,0,690,690,118,16,16
"SDMC Pratibha Vidyalaya (Girls) , Nawada Village.",07070412602,Delhi,WEST B,DOE ZONE-18,"1618002-Govt. Sarvodaya Bal Vidyalaya, Block-A, Vikas Puri, New Delhi",027-S (Nawada),110059,1-Primary,2-Girls,1,5,3-Local body,3-Local body,,2-Urban,111,126,156,158,228,0,0,0,0,0,0,0,779,996,126,26,26
"SDMC Pratibha Vidyalaya (Boys) , Nawada Main.",07070412701,Delhi,WEST B,DOE ZONE-18,"1618002-Govt. Sarvodaya Bal Vidyalaya, Block-A, Vikas Puri, New Delhi",028-S (Uttam Nagar),110059,1-Primary,1-Boys,1,5,3-Local body,3-Local body,,2-Urban,57,90,109,124,106,0,0,0,0,0,0,0,486,486,90,14,14
"SDMC Pratibha Vidyalaya (Girls) , Nawada Main.",07070412702,Delhi,WEST B,DOE ZONE-18,"1618002-Govt. Sarvodaya Bal Vidyalaya, Block-A, Vikas Puri, New Delhi",028-S (Uttam Nagar),110059,1-Primary,2-Girls,1,5,3-Local body,3-Local body,,2-Urban,72,87,117,103,107,0,0,0,0,0,0,0,486,638,87,17,17
"SDMC Primary School (Co.ed) , Binda Pur, Pocket-4",07070412801,Delhi,WEST B,DOE ZONE-18,"1618070-Govt. Sarvodaya Kanya Vidyalaya, Matiala Village, New Delhi",029-S (Bindapur),110059,1-Primary,3-Co-educational,1,5,3-Local body,3-Local body,,2-Urban,117,158,197,206,179,0,0,0,0,0,0,0,857,857,158,19,19
"SDMC Primary School (Boys) , Jiwan Park.",07070412802,Delhi,WEST B,DOE ZONE-18,"1556006-SDMC Pratibha Vidyalaya (Girls) , C-1 Janak Puri.",028-S (Uttam Nagar),110059,1-Primary,1-Boys,1,5,3-Local body,3-Local body,,2-Urban,48,67,87,96,94,0,0,0,0,0,0,0,392,392,67,6,6
"SDMC Primary School (Girls) , Jiwan Park.",07070412803,Delhi,WEST B,DOE ZONE-18,"1556006-SDMC Pratibha Vidyalaya (Girls) , C-1 Janak Puri.",028-S (Uttam Nagar),110059,1-Primary,2-Girls,1,5,3-Local body,3-Local body,,2-Urban,41,54,71,66,79,0,0,0,0,0,0,0,311,417,54,9,9
"SDMC Pratibha Vidyalaya (Boys) , Binda Pur Village.",07070412804,Delhi,WEST B,DOE ZONE-18,"1618070-Govt. Sarvodaya Kanya Vidyalaya, Matiala Village, New Delhi",029-S (Bindapur),110059,1-Primary,1-Boys,1,5,3-Local body,3-Local body,,2-Urban,41,60,78,136,142,0,0,0,0,0,0,0,457,457,60,11,11
"SDMC Pratibha Vidyalaya (Girls) , Binda Pur Village.",07070412805,Delhi,WEST B,DOE ZONE-18,"1618070-Govt. Sarvodaya Kanya Vidyalaya, Matiala Village, New Delhi",029-S (Bindapur),110059,1-Primary,2-Girls,1,5,3-Local body,3-Local body,,2-Urban,79,126,146,145,190,0,0,0,0,0,0,0,686,879,126,19,19
"SDMC Primary School No.2 New (Girls) , Uttam Nagar.",07070412806,Delhi,WEST B,DOE ZONE-18,"1618002-Govt. Sarvodaya Bal Vidyalaya, Block-A, Vikas Puri, New Delhi",029-S (Bindapur),110059,1-Primary,2-Girls,1,5,3-Local body,3-Local body,,2-Urban,161,230,277,263,324,0,0,0,0,0,0,0,1255,1432,230,33,33
"SDMC Primary School No.2 New (Boys) , Uttam Nagar.",07070412807,Delhi,WEST B,DOE ZONE-18,"1618002-Govt. Sarvodaya Bal Vidyalaya, Block-A, Vikas Puri, New Delhi",029-S (Bindapur),110059,1-Primary,1-Boys,1,5,3-Local body,3-Local body,,2-Urban,146,167,285,280,327,0,0,0,0,0,0,0,1205,1205,167,15,15
"SDMC Primary School No.1 New (Girls) , K-Block, Santosh Park Uttam Nagar",07070412808,Delhi,WEST B,DOE ZONE-18,"1618070-Govt. Sarvodaya Kanya Vidyalaya, Matiala Village, New Delhi",018-S (Milap Nagar),110059,1-Primary,2-Girls,1,5,3-Local body,3-Local body,,2-Urban,34,44,41,53,60,0,0,0,0,0,0,0,232,316,44,10,10
"SDMC Pratibha Vidyalaya (Girls) , Matiala",07070413501,Delhi,WEST B,DOE ZONE-18,"1618070-Govt. Sarvodaya Kanya Vidyalaya, Matiala Village, New Delhi",037-S (Matiala),110059,1-Primary,2-Girls,1,5,3-Local body,3-Local body,,2-Urban,68,126,140,184,206,0,0,0,0,0,0,0,724,866,126,18,18
"SDMC Primary School (Boys) , Matiala",07070413502,Delhi,WEST B,DOE ZONE-18,"1618070-Govt. Sarvodaya Kanya Vidyalaya, Matiala Village, New Delhi",037-S (Matiala),110059,1-Primary,1-Boys,1,5,3-Local body,3-Local body,,2-Urban,61,111,141,168,159,0,0,0,0,0,0,0,640,640,111,11,11
"Sanjay Memorial Janyug School,M 52, Shyam Park, Nawada, New Delhi",07070604317,Delhi,WEST B,DOE ZONE-18,"1618070-Govt. Sarvodaya Kanya Vidyalaya, Matiala Village, New Delhi",027-S (Nawada),110059,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,1,2,0,0,2,0,0,0,0,0,0,0,5,5,2,2,2
"Paras Public School,E-100 Chanakya Place, Pankha Road, New Delhi",07070611901,Delhi,WEST B,DOE ZONE-18,"1618002-Govt. Sarvodaya Bal Vidyalaya, Block-A, Vikas Puri, New Delhi",018-S (Milap Nagar),110059,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,35,25,20,27,24,0,0,0,0,0,0,0,131,173,25,6,6
"D.D. Gyan Jyoti Public School,RZ-51-52 Chanakya Place Part-2, New Delhi",07070611902,Delhi,WEST B,DOE ZONE-18,"1618002-Govt. Sarvodaya Bal Vidyalaya, Block-A, Vikas Puri, New Delhi",017-S (Sitapuri),110059,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,21,22,22,20,18,0,0,0,0,0,0,0,103,112,22,4,4
"Blooming Buds School,C-10 &11, Bhagwati Garden Extn., Uttam Nagar, New Delhi",07070611903,Delhi,WEST B,DOE ZONE-18,"1618002-Govt. Sarvodaya Bal Vidyalaya, Block-A, Vikas Puri, New Delhi",025-S (Mohan Garden-South),110059,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,30,18,23,24,16,0,0,0,0,0,0,0,111,137,18,8,8
"New Era Convent School,A 87, Nand Ram Park, Uttam Nagar, New Delhi",07070611904,Delhi,WEST B,DOE ZONE-18,"1618070-Govt. Sarvodaya Kanya Vidyalaya, Matiala Village, New Delhi",018-S (Milap Nagar),110059,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,30,30,28,28,28,0,0,0,0,0,0,0,144,174,30,5,5
"New Jagdish Tara Lancers Public School,Plot No-4, Block-U, Maharani Uttam Nagar, New Delhi",07070612105,Delhi,WEST B,DOE ZONE-18,"1556106-SDMC Pratibha Vidyalaya (Co.ed) , Kesho Pur.",022-S (Vikas Nagar),110059,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,20,20,12,20,14,0,0,0,0,0,0,0,86,119,20,8,8
"Green Land Model School,Plot No. 29-30, Niyadar Enclave, Peer Baba Road, Vikas Nagar, Uttam Nagar, New Delhi",07070612106,Delhi,WEST B,DOE ZONE-18,"1618002-Govt. Sarvodaya Bal Vidyalaya, Block-A, Vikas Puri, New Delhi",023-S (Sainik Enclave),110059,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,30,38,42,41,46,0,0,0,0,0,0,0,197,224,38,7,7
"New Vishal Public School,C-27,Vikas Nagar, New Delhi",07070612204,Delhi,WEST B,DOE ZONE-18,"1556116-SDMC Primary School No.2 (Girls) , Hastsal Village.",022-S (Vikas Nagar),110059,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,12,21,30,16,17,0,0,0,0,0,0,0,96,96,21,5,5
"Rajni Memorial Public Schoo,Plot No-14-15-16 Vikas Nagar Sainik Enclave Hastsal New Delhi",07070612209,Delhi,WEST B,DOE ZONE-18,"1556116-SDMC Primary School No.2 (Girls) , Hastsal Village.",023-S (Sainik Enclave),110059,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,8,16,5,6,7,0,0,0,0,0,0,0,42,42,16,3,3
"N.R Jindal Public School,RZ-95 Manas Kunj Uttam Nagar, New Delhi",07070612211,Delhi,WEST B,DOE ZONE-18,"1618002-Govt. Sarvodaya Bal Vidyalaya, Block-A, Vikas Puri, New Delhi",028-S (Uttam Nagar),110059,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,80,73,55,71,53,0,0,0,0,0,0,0,332,332,73,10,10
"Viridavan Public School,WZ-415 Hastsal Village New Delhi",07070612212,Delhi,WEST B,DOE ZONE-18,"1556116-SDMC Primary School No.2 (Girls) , Hastsal Village.",021-S (Hastsal),110059,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,15,18,16,17,16,0,0,0,0,0,0,0,82,95,18,4,4
"Kamal Public School,Hastsal Road, Uttam Nagar, New Delhi",07070612214,Delhi,WEST B,DOE ZONE-18,"1556106-SDMC Pratibha Vidyalaya (Co.ed) , Kesho Pur.",021-S (Hastsal),110059,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,19,7,19,17,29,0,0,0,0,0,0,0,91,91,7,4,4
"Puja Public School,E 29, Hastsal Vihar, New Delhi",07070612220,Delhi,WEST B,DOE ZONE-17,"1617222-Govt. Sarvodaya Kanya Vidyalaya, Shiv Ram Park, Nangloi-Najafgarh Road, New Delhi",021-S (Hastsal),110059,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,0,14,15,16,8,0,0,0,0,0,0,0,53,53,14,4,4
"Sainik Model School,Plot No.1, A Block, Vikas Nagar, New Delhi",07070612222,Delhi,WEST B,DOE ZONE-18,"1556116-SDMC Primary School No.2 (Girls) , Hastsal Village.",023-S (Sainik Enclave),110059,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,37,41,34,40,27,0,0,0,0,0,0,0,179,206,41,9,9
"B.L.Memorial,Plot No.100, Ranholla Rd, Vikas Nagar, New Delhi",07070612223,Delhi,WEST B,DOE ZONE-18,"1556116-SDMC Primary School No.2 (Girls) , Hastsal Village.",023-S (Sainik Enclave),110059,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,36,44,33,28,36,0,0,0,0,0,0,0,177,207,44,7,7
"National Model School,B-4 Mansa Rampark Uttam Nagar, New Delhi",07070612302,Delhi,WEST B,DOE ZONE-18,"1618070-Govt. Sarvodaya Kanya Vidyalaya, Matiala Village, New Delhi",028-S (Uttam Nagar),110059,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,9,20,13,9,13,0,0,0,0,0,0,0,64,64,20,3,3
"New Savitri Public School,A 5, Sainik Enclave, Vikas Nagar, New Delhi",07070612303,Delhi,WEST B,DOE ZONE-18,"1618002-Govt. Sarvodaya Bal Vidyalaya, Block-A, Vikas Puri, New Delhi",023-S (Sainik Enclave),110059,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,45,45,42,38,29,0,0,0,0,0,0,0,199,288,45,9,9
"Indian Convent School,K-1/72 Pipal Wala Rd. Mohan Garden New Delhi",07070612505,Delhi,WEST B,DOE ZONE-18,"1556116-SDMC Primary School No.2 (Girls) , Hastsal Village.",026-S (Mohan Garden-North),110059,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,19,21,17,12,13,0,0,0,0,0,0,0,82,99,21,6,6
"Sainik Harsh Convent school,A-19 Sainik Enclave Mohan Garden,Uttam Nagar, New Delhi",07070612506,Delhi,WEST B,DOE ZONE-18,"1618070-Govt. Sarvodaya Kanya Vidyalaya, Matiala Village, New Delhi",028-S (Uttam Nagar),110059,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,21,22,24,22,15,0,0,0,0,0,0,0,104,115,22,7,7
"Star Shine Public School,Plot No-84-85 Blk No-K/5, Mohan Garden , Uttam Nagar, New Delhi",07070612507,Delhi,WEST B,DOE ZONE-18,"1618070-Govt. Sarvodaya Kanya Vidyalaya, Matiala Village, New Delhi",025-S (Mohan Garden-South),110059,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,28,20,24,18,35,0,0,0,0,0,0,0,125,130,20,6,6
"Baldeep Public School,D 43, Gali No.6, Mohan Garden, Nawada, New Delhi",07070612508,Delhi,WEST B,DOE ZONE-18,"1618070-Govt. Sarvodaya Kanya Vidyalaya, Matiala Village, New Delhi",025-S (Mohan Garden-South),110059,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,3,5,4,4,5,0,0,0,0,0,0,0,21,21,5,5,5
"Iskon Public School,F 54 Mohan Garden, New Delhi",07070612509,Delhi,WEST B,DOE ZONE-18,"1618070-Govt. Sarvodaya Kanya Vidyalaya, Matiala Village, New Delhi",025-S (Mohan Garden-South),110059,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,10,4,11,4,4,0,0,0,0,0,0,0,33,64,4,9,9
"Sant R.L.D. Public School,16-A, Sainik Enclave, Sector-3, Mohan Garden, New Delhi",07070612510,Delhi,WEST B,DOE ZONE-18,"1556116-SDMC Primary School No.2 (Girls) , Hastsal Village.",026-S (Mohan Garden-North),110059,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,77,77,53,39,52,0,0,0,0,0,0,0,298,375,77,8,8
"Kamal Kindergarten,K-1 Extension, L-Block, Mohan Garden, New Delhi",07070612511,Delhi,WEST B,DOE ZONE-18,"1618070-Govt. Sarvodaya Kanya Vidyalaya, Matiala Village, New Delhi",025-S (Mohan Garden-South),110059,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,39,82,107,89,106,0,0,0,0,0,0,0,423,481,82,14,14
"Delight Public School,D 254-265 Nawada Housing Complex, New Delhi",07070612602,Delhi,WEST B,DOE ZONE-18,"1618002-Govt. Sarvodaya Bal Vidyalaya, Block-A, Vikas Puri, New Delhi",025-S (Mohan Garden-South),110059,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,40,39,27,29,31,0,0,0,0,0,0,0,166,215,39,7,7
"Radiant Public School,Mansa Ram Park, New Delhi",07070612702,Delhi,WEST B,DOE ZONE-18,"1618070-Govt. Sarvodaya Kanya Vidyalaya, Matiala Village, New Delhi",028-S (Uttam Nagar),110059,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,0,5,0,0,0,0,0,0,0,0,0,0,5,5,5,3,3
"M. D. Convent School,A-29 & 30, Gulab Bagh, New Delhi",07070612703,Delhi,WEST B,DOE ZONE-18,"1618002-Govt. Sarvodaya Bal Vidyalaya, Block-A, Vikas Puri, New Delhi",028-S (Uttam Nagar),110059,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,0,0,0,0,6,0,0,0,0,0,0,0,6,6,0,2,2
"St. Manav Academy,D-73 & 93 , Bhagwati Vihar, Uttam Nagar, New Delhi",07070612705,Delhi,WEST B,DOE ZONE-18,"1618002-Govt. Sarvodaya Bal Vidyalaya, Block-A, Vikas Puri, New Delhi",028-S (Uttam Nagar),110059,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,6,5,2,4,1,0,0,0,0,0,0,0,18,22,5,5,5
"Meena Public School,Q.52, Vikas Vihar, Uttam Nagar, New Delhi",07070612707,Delhi,WEST B,DOE ZONE-18,"1618002-Govt. Sarvodaya Bal Vidyalaya, Block-A, Vikas Puri, New Delhi",028-S (Uttam Nagar),110059,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,14,18,15,20,21,0,0,0,0,0,0,0,88,88,18,3,3
"New Mary School,RZ-6A, Sish Ram Park, Uttam Nagar, New Delhi",07070612708,Delhi,WEST B,DOE ZONE-18,"1618002-Govt. Sarvodaya Bal Vidyalaya, Block-A, Vikas Puri, New Delhi",028-S (Uttam Nagar),110059,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,19,25,26,27,29,0,0,0,0,0,0,0,126,145,25,7,7
"M.C. Bharti Public School,S-69,Param Puri, Uttam Nagar, New Delhi",07070612709,Delhi,WEST B,DOE ZONE-18,"1618002-Govt. Sarvodaya Bal Vidyalaya, Block-A, Vikas Puri, New Delhi",027-S (Nawada),110059,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,20,20,42,48,59,0,0,0,0,0,0,0,189,189,20,5,5
"Mother Mary’s Convent School,A 166, Gulab Bagh New Delhi",07070612711,Delhi,WEST B,DOE ZONE-18,"1618002-Govt. Sarvodaya Bal Vidyalaya, Block-A, Vikas Puri, New Delhi",028-S (Uttam Nagar),110059,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,35,32,25,45,25,0,0,0,0,0,0,0,162,200,32,10,10
"Tiara International,D-5 Bhagwati Vihar, Uttam Nagar, New Delhi",07070612712,Delhi,WEST B,DOE ZONE-18,"1618002-Govt. Sarvodaya Bal Vidyalaya, Block-A, Vikas Puri, New Delhi",029-S (Bindapur),110059,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,30,38,35,34,37,0,0,0,0,0,0,0,174,174,38,5,5
"Eshaan Convent School,E-32 Hastsal Vihar, Uttam Nagar, New Delhi",07070612713,Delhi,WEST B,DOE ZONE-18,"1618002-Govt. Sarvodaya Bal Vidyalaya, Block-A, Vikas Puri, New Delhi",028-S (Uttam Nagar),110059,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,6,6,6,1,2,0,0,0,0,0,0,0,21,21,6,6,6
"M.D. International School,18, Laxman Puri, Vipin Garden Extn. Uttam Nagar, New Delhi",07070612714,Delhi,WEST B,DOE ZONE-18,"1757205-SDMC Pratibha Vidyalaya No.1 (Girls) , Kakrola",035-S (Kakraula),110059,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,14,24,18,16,11,0,0,0,0,0,0,0,83,83,24,5,5
"Shri Gian Public School,D-72, Mansa ram Park, Metro Piller No.761,Uttam Ngr, New Delhi",07070612715,Delhi,WEST B,DOE ZONE-18,"1618002-Govt. Sarvodaya Bal Vidyalaya, Block-A, Vikas Puri, New Delhi",037-S (Matiala),110059,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,9,12,15,17,16,0,0,0,0,0,0,0,69,69,12,5,5
"New Merry Co-Ed School,Plt No.54-55 Block Q III. Bindapur Bhagwati Vihar, New Delhi",07070612717,Delhi,WEST B,DOE ZONE-18,"1618002-Govt. Sarvodaya Bal Vidyalaya, Block-A, Vikas Puri, New Delhi",029-S (Bindapur),110059,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,13,9,13,22,13,0,0,0,0,0,0,0,70,70,9,5,5
"Shishu Kalyan Public School,RZC-44, Anup Nagar, Jeewan Park, Uttam Nagar, New Delhi",07070612802,Delhi,WEST B,DOE ZONE-18,"1556006-SDMC Pratibha Vidyalaya (Girls) , C-1 Janak Puri.",029-S (Bindapur),110059,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,14,5,9,18,22,0,0,0,0,0,0,0,68,83,5,7,7
"Nice Foundation Public School,Bhagat Enclave, Uttam Nagar, New Delhi",07070612803,Delhi,WEST B,DOE ZONE-18,"1556006-SDMC Pratibha Vidyalaya (Girls) , C-1 Janak Puri.",029-S (Bindapur),110059,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,35,37,36,39,33,19,23,23,0,0,0,0,245,264,37,12,12
"Maharishi Daya Nand Adarsh Vidhyalay,H-Block, Arya Samaj Road, Uttam Nagar, New Delhi",07070612804,Delhi,WEST B,DOE ZONE-18,"1556006-SDMC Pratibha Vidyalaya (Girls) , C-1 Janak Puri.",029-S (Bindapur),110059,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,45,30,42,34,28,0,0,0,0,0,0,0,179,187,30,7,7
"Great Mary Public School,RZ-53 Mahendra Park, Opposite C2 Janak Puri, New Delhi",07070612805,Delhi,WEST B,DOE ZONE-18,"1556006-SDMC Pratibha Vidyalaya (Girls) , C-1 Janak Puri.",028-S (Uttam Nagar),110059,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,14,40,16,18,22,0,0,0,0,0,0,0,110,141,40,6,6
"Nav Jeewan Academy,C-115 Jeewan Park, Pankha Road, New Delhi",07070612806,Delhi,WEST B,DOE ZONE-18,"1556006-SDMC Pratibha Vidyalaya (Girls) , C-1 Janak Puri.",029-S (Bindapur),110059,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,21,23,16,18,20,0,0,0,0,0,0,0,98,113,23,10,10
"Ratan Public School,E-28 Pratap Garden Uttam Nagar, New Delhi",07070612807,Delhi,WEST B,DOE ZONE-18,"1757205-SDMC Pratibha Vidyalaya No.1 (Girls) , Kakrola",029-S (Bindapur),110059,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,17,17,16,12,13,0,0,0,0,0,0,0,75,75,17,5,5
"B.D. Public School,RZ/B-1 Jeewan Park, Uttam Nagar, New Delhi",07070612808,Delhi,WEST B,DOE ZONE-18,"1556006-SDMC Pratibha Vidyalaya (Girls) , C-1 Janak Puri.",028-S (Uttam Nagar),110059,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,7,5,6,9,11,0,0,0,0,0,0,0,38,46,5,6,6
"Neo Green Valley Public School,RZ-B/47 Jaanki Nagar, Uttam Nagar, New Delhi",07070612809,Delhi,WEST B,DOE ZONE-18,"1556006-SDMC Pratibha Vidyalaya (Girls) , C-1 Janak Puri.",029-S (Bindapur),110059,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,24,16,12,12,9,0,0,0,0,0,0,0,73,73,16,5,5
"Harsh Convent School,D-2/80, Jeewan Park, Uttam Nagar, New Delhi",07070612810,Delhi,WEST B,DOE ZONE-18,"1556006-SDMC Pratibha Vidyalaya (Girls) , C-1 Janak Puri.",028-S (Uttam Nagar),110059,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,24,21,32,24,39,0,0,0,0,0,0,0,140,140,21,6,6
"Adarsh Public School,WZ-2, Dayal Sar Road,Uttam Nagar New Delhi",07070612812,Delhi,WEST B,DOE ZONE-18,"1757205-SDMC Pratibha Vidyalaya No.1 (Girls) , Kakrola",028-S (Uttam Nagar),110059,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,78,71,86,155,180,0,0,0,0,0,0,0,570,659,71,28,28
"Green Harvest Public School,B-2/50 Sewakpark, Uttam Nagar New Delhi",07070613501,Delhi,WEST B,DOE ZONE-18,"1618070-Govt. Sarvodaya Kanya Vidyalaya, Matiala Village, New Delhi",037-S (Matiala),110059,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,13,16,11,11,5,0,0,0,0,0,0,0,56,71,16,7,7
"Udai Public School,M 377-378 Kakrola Housing Complex, New Delhi",07070613505,Delhi,WEST B,DOE ZONE-18,"1757205-SDMC Pratibha Vidyalaya No.1 (Girls) , Kakrola",035-S (Kakraula),110059,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,30,31,36,24,21,0,0,0,0,0,0,0,142,172,31,6,6
"Shiksha Gyan Vidyalaya,A-7 Nishat Park Kakrola More, New Delhi",07070613506,Delhi,WEST B,DOE ZONE-18,"1757205-SDMC Pratibha Vidyalaya No.1 (Girls) , Kakrola",035-S (Kakraula),110059,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,0,0,10,4,5,0,0,0,0,0,0,0,19,19,0,5,5
"The Happy Child Model School,RZ-24, Jain colony-III, Uttam Nagar New Delhi",07070613601,Delhi,WEST B,DOE ZONE-18,"1618002-Govt. Sarvodaya Bal Vidyalaya, Block-A, Vikas Puri, New Delhi",037-S (Matiala),110059,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,6,10,20,7,10,0,0,0,0,0,0,0,53,53,10,5,5
"Renuka Public School,D-17, Sewadham, Rajapuri Rd. Uttam Nagar, New Delhi",07070614603,Delhi,WEST B,DOE ZONE-18,"1757205-SDMC Pratibha Vidyalaya No.1 (Girls) , Kakrola",028-S (Uttam Nagar),110059,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,13,11,10,14,11,0,0,0,0,0,0,0,59,59,11,5,5
